Step,State,Action,SINR1,SINR2,SINR3,C1,C2,C3
38,[ 8.199999 21.400002 27.2     ],[-0.1 -0.1  0.1],-9.608335,-5.171983,-5.87678,0.14982851,0.38288823,0.33161077
39,[ 8.299999 21.300001 27.300001],[ 0.1 -0.1  0.1],-8.080431,-8.772578,-8.058448,0.20861852,0.17971566,0.20960388
40,[ 8.199999 21.2      27.2     ],[-0.1 -0.1 -0.1],-8.181106,-8.28463,-9.601221,0.2041608,0.1996695,0.15006179
41,[ 8.199999 21.1      27.2     ],[ 0.  -0.1  0. ],-15.821131,-17.444416,-0.25759375,0.037276816,0.025754297,0.95784897
42,[ 8.299999 21.2      27.2     ],[0.1 0.1 0. ],-12.533862,-7.725575,-4.5745435,0.07833293,0.22506179,0.43164995
43,[ 8.299999 21.300001 27.2     ],[0.  0.1 0. ],-7.619228,-15.101614,-5.0747104,0.23021823,0.043892387,0.39048532
44,[ 8.299999 21.2      27.300001],[ 0.  -0.1  0.1],-14.044209,-11.452302,-3.4606647,0.055761363,0.09973465,0.5367967
45,[ 8.4      21.300001 27.400002],[0.1 0.1 0.1],-14.583251,-7.8919945,-1.762683,0.04936267,0.21720618,0.73673034
46,[ 8.299999 21.2      27.500002],[-0.1 -0.1  0.1],-19.661118,-8.460077,-2.0141702,0.0155140795,0.19226769,0.70389974
47,[ 8.299999 21.2      27.500002],[0. 0. 0.],-19.661118,-8.460077,-2.0141702,0.0155140795,0.19226769,0.70389974
48,[ 8.299999 21.1      27.600002],[ 0.  -0.1  0.1],-14.6007395,-9.309745,-0.6017593,0.04916754,0.15992168,0.9035095
49,[ 8.199999 21.1      27.500002],[-0.1  0.  -0.1],-21.538624,-4.028345,-6.3214602,0.01008772,0.48080006,0.30248553
50,[ 8.299999 21.       27.400002],[ 0.1 -0.1 -0.1],-10.856057,-15.68653,-0.43446782,0.11384674,0.03843477,0.92964053
1,[ 8.5 21.  26.9],[ 0.   0.  -0.1],-8.435525,-8.550908,-5.041324,0.19328786,0.18853723,0.39312294
2,[ 8.5 21.  26.9],[ 0.  -0.1  0. ],-8.435525,-8.550908,-5.041324,0.19328786,0.18853723,0.39312294
3,[ 8.5 21.  26.8],[ 0.  -0.1 -0.1],-9.584324,-6.983662,-4.3137593,0.15061733,0.26336893,0.45455498
4,[ 8.4 21.1 26.8],[-0.1  0.1  0. ],-17.562773,-5.1927567,-10.466215,0.025067898,0.38128257,0.12409133
5,[ 8.299999 21.       26.9     ],[-0.1 -0.1  0.1],-15.696388,-9.529706,-3.784821,0.038348693,0.15242612,0.5041921
6,[ 8.299999 21.       26.9     ],[ 0.  -0.1  0. ],-15.696388,-9.529706,-3.784821,0.038348693,0.15242612,0.5041921
7,[ 8.299999 21.       26.9     ],[0. 0. 0.],-15.696388,-9.529706,-3.784821,0.038348693,0.15242612,0.5041921
8,[ 8.299999 21.       27.      ],[0.  0.  0.1],-14.816355,-9.232938,-2.646963,0.046824425,0.16262013,0.62632734
9,[ 8.299999 21.1      27.1     ],[0.  0.1 0.1],-19.02802,-6.4836226,-4.313261,0.017933697,0.29244956,0.45459962
10,[ 8.199999 21.2      27.1     ],[-0.1  0.1  0. ],-8.493738,-12.603999,-3.3864417,0.19087723,0.077111036,0.5445026
11,[ 8.299999 21.2      27.1     ],[0.1 0.  0. ],-10.408676,-7.032066,-8.165343,0.12567627,0.26069832,0.2048529
12,[ 8.299999 21.1      27.1     ],[ 0.  -0.1  0. ],-19.02802,-6.4836226,-4.313261,0.017933697,0.29244956,0.45459962
13,[ 8.4 21.2 27. ],[ 0.1  0.1 -0.1],-12.911734,-8.832719,-7.7490444,0.07196557,0.17739004,0.2239382
14,[ 8.299999 21.300001 27.      ],[-0.1  0.1  0. ],-8.704084,-7.00576,-3.2412384,0.18239921,0.26214662,0.55984104
15,[ 8.299999 21.2      26.9     ],[ 0.  -0.1 -0.1],-9.831474,-9.074518,-2.385999,0.1426836,0.16832215,0.65745527
16,[ 8.4 21.1 26.9],[ 0.1 -0.1  0. ],-17.926634,-4.951502,-6.7126203,0.023069374,0.40029627,0.2787886
17,[ 8.4 21.  27. ],[ 0.  -0.1  0.1],-10.145605,-4.0907583,-9.823566,0.13317278,0.47495395,0.14293112
18,[ 8.4 21.1 27. ],[0.  0.1 0. ],-18.60569,-7.112894,-1.7061914,0.019752748,0.2562938,0.74426436
19,[ 8.5 21.1 26.9],[ 0.1  0.  -0.1],-13.451769,-8.159248,-3.878722,0.063733764,0.20512103,0.4950618
20,[ 8.5 21.2 26.8],[ 0.1  0.1 -0.1],-15.633872,-9.861012,-5.480602,0.038897395,0.14176244,0.35963348
21,[ 8.4      21.300001 26.8     ],[-0.1  0.1  0. ],-7.5512037,-5.7819095,-6.266483,0.23357359,0.33813885,0.3059578
22,[ 8.5      21.400002 26.9     ],[0.1 0.1 0.1],-7.1121173,-5.5079083,-11.170491,0.25633585,0.3576371,0.1061808
23,[ 8.5      21.300001 27.      ],[ 0.  -0.1  0.1],-12.042941,-6.4015384,-4.7235494,0.087428845,0.29749146,0.41901222
24,[ 8.4      21.400002 26.9     ],[-0.1  0.1 -0.1],-6.378054,-8.331386,-11.12839,0.29894844,0.19767144,0.10717748
25,[ 8.299999 21.300001 26.8     ],[-0.1 -0.1 -0.1],-6.7510147,-7.006639,-8.86864,0.27655566,0.26209798,0.17601454
26,[ 8.4 21.2 26.9],[ 0.1 -0.1  0.1],-12.431866,-7.5679297,-3.9740043,0.08014366,0.23274443,0.4859392
27,[ 8.4 21.2 26.9],[0. 0. 0.],-12.431866,-7.5679297,-3.9740043,0.08014366,0.23274443,0.4859392
28,[ 8.4 21.1 26.9],[ 0.  -0.1  0. ],-17.926634,-4.951502,-6.7126203,0.023069374,0.40029627,0.2787886
29,[ 8.4 21.2 26.9],[0.  0.1 0. ],-12.431866,-7.5679297,-3.9740043,0.08014366,0.23274443,0.4859392
30,[ 8.299999 21.1      26.8     ],[-0.1 -0.1 -0.1],-11.489378,-7.738295,-8.806546,0.09891525,0.2244522,0.17839861
31,[ 8.199999 21.       26.699999],[-0.1 -0.1 -0.1],-12.767068,-7.7466273,-6.08198,0.074341245,0.22405365,0.3178731
32,[ 8.199999 21.       26.8     ],[0.  0.  0.1],-13.403719,-5.7287254,-12.454001,0.06442718,0.34184808,0.0797473
33,[ 8.299999 21.       26.8     ],[ 0.1 -0.1  0. ],-17.181559,-7.760316,-4.5588603,0.027346183,0.22340047,0.43299893
34,[ 8.199999 21.       26.9     ],[-0.1  0.   0.1],-17.06513,-6.4966207,-4.196829,0.028081926,0.2916582,0.46515644
35,[ 8.299999 21.1      26.8     ],[ 0.1  0.1 -0.1],-11.489378,-7.738295,-8.806546,0.09891525,0.2244522,0.17839861
36,[ 8.199999 21.1      26.699999],[-0.1  0.  -0.1],-8.294068,-6.6515217,-5.2296634,0.19926466,0.2823758,0.37844452
37,[ 8.099998 21.2      26.8     ],[-0.1  0.1  0.1],-6.5699234,-10.37819,-11.786035,0.28723174,0.12652394,0.092589244
38,[ 7.9999986 21.300001  26.8      ],[-0.1  0.1  0. ],-15.107981,-7.1957307,-2.1117492,0.043829154,0.25185046,0.6914709
39,[ 7.8999987 21.400002  26.8      ],[-0.1  0.1  0. ],-9.514469,-7.530763,-8.08321,0.1529345,0.23459059,0.20849426
40,[ 7.9999986 21.300001  26.8      ],[ 0.1 -0.1  0. ],-15.107981,-7.1957307,-2.1117492,0.043829154,0.25185046,0.6914709
41,[ 8.099998 21.300001 26.9     ],[0.1 0.  0.1],-10.102333,-8.364657,-4.0599847,0.13444605,0.19626082,0.4778289
42,[ 8.099998 21.2      27.      ],[ 0.  -0.1  0.1],-8.690728,-7.9618692,-2.4898717,0.18292698,0.2139842,0.6449216
43,[ 8.099998 21.2      27.1     ],[0.  0.  0.1],-8.467994,-7.5454135,-3.3784223,0.1919398,0.2338613,0.54534066
44,[ 7.9999986 21.2       27.2      ],[-0.1  0.   0.1],-8.745344,-7.0667715,-3.423037,0.1807783,0.25879875,0.54069185
45,[ 7.9999986 21.300001  27.300001 ],[0.  0.1 0.1],-10.21128,-5.0122647,-5.4901366,0.13126226,0.39543137,0.35893524
46,[ 8.099998 21.2      27.400002],[ 0.1 -0.1  0.1],-8.448015,-9.017626,-5.22548,0.19276823,0.17041564,0.3787653
47,[ 7.9999986 21.1       27.300001 ],[-0.1 -0.1 -0.1],-9.157601,-7.514047,-4.661842,0.16530864,0.2354253,0.42420664
48,[ 7.9999986 21.1       27.300001 ],[0. 0. 0.],-9.157601,-7.514047,-4.661842,0.16530864,0.2354253,0.42420664
49,[ 8.099998 21.1      27.2     ],[ 0.1  0.  -0.1],-10.234712,-8.377064,-5.4551277,0.13058689,0.1957373,0.3615049
50,[ 8.199999 21.       27.1     ],[ 0.1 -0.1 -0.1],-18.719002,-8.115663,-3.3903768,0.01924746,0.20704828,0.54409176
1,[ 8.5 21.1 27. ],[0.1 0.1 0. ],-12.493926,-7.6505947,-3.5084276,0.079037115,0.22868602,0.53188556
2,[ 8.4 21.1 27. ],[-0.1  0.   0. ],-18.60569,-7.112894,-1.7061914,0.019752748,0.2562938,0.74426436
3,[ 8.4 21.1 26.9],[ 0.   0.  -0.1],-17.926634,-4.951502,-6.7126203,0.023069374,0.40029627,0.2787886
4,[ 8.299999 21.2      26.9     ],[-0.1  0.1  0. ],-9.831474,-9.074518,-2.385999,0.1426836,0.16832215,0.65745527
5,[ 8.199999 21.300001 27.      ],[-0.1  0.1  0.1],-7.3294086,-10.525369,-5.2415643,0.24482866,0.1224819,0.37753332
6,[ 8.299999 21.400002 26.9     ],[ 0.1  0.1 -0.1],-9.367436,-6.6563954,-4.339909,0.15792266,0.28208816,0.45221233
7,[ 8.299999 21.400002 27.      ],[0.  0.  0.1],-8.155316,-6.6408916,-6.8470263,0.2052942,0.28300425,0.2710425
8,[ 8.299999 21.400002 27.1     ],[0.  0.  0.1],-7.229188,-6.365701,-10.9062805,0.25007603,0.29971725,0.11258745
9,[ 8.199999 21.400002 27.      ],[-0.1  0.  -0.1],-10.1613865,-10.190618,-4.9355373,0.1327112,0.1318604,0.40158305
10,[ 8.299999 21.500002 27.      ],[0.1 0.1 0. ],-12.461945,-10.892522,-3.4078467,0.07960555,0.11293116,0.54227096
11,[ 8.299999 21.600002 27.1     ],[0.  0.1 0.1],-19.688053,-7.745998,-3.2430243,0.015418626,0.22408369,0.5596503
12,[ 8.299999 21.700003 27.2     ],[0.  0.1 0.1],-14.344183,-6.669932,-6.5387535,0.05210631,0.2812905,0.2891065
13,[ 8.199999 21.800003 27.2     ],[-0.1  0.1  0. ],-8.345244,-7.855635,-4.0127287,0.19708273,0.21890049,0.48227215
14,[ 8.099998 21.700003 27.1     ],[-0.1 -0.1 -0.1],-9.685568,-6.3498015,-2.282902,0.14731798,0.3007095,0.67008483
15,[ 7.9999986 21.800003  27.1      ],[-0.1  0.1  0. ],-9.142099,-7.6926737,-8.716309,0.16586693,0.22664547,0.18191761
16,[ 8.099998 21.900003 27.2     ],[0.1 0.1 0.1],-10.9717655,-8.987607,-3.3948607,0.110965766,0.17153005,0.543624
17,[ 8.099998 21.900003 27.300001],[0.  0.  0.1],-8.990227,-8.52564,-7.7483435,0.17143247,0.18956822,0.22397164
18,[ 8.099998 21.800003 27.400002],[ 0.  -0.1  0.1],-8.361903,-16.851084,-1.556812,0.19637729,0.029486243,0.76446944
19,[ 8.199999 21.800003 27.400002],[0.1 0.  0. ],-9.347871,-6.832603,-3.8486977,0.15859783,0.27186435,0.49796608
20,[ 8.099998 21.800003 27.300001],[-0.1  0.  -0.1],-9.051093,-10.911682,-1.2015921,0.16918124,0.112452865,0.8141809
21,[ 7.9999986 21.800003  27.2      ],[-0.1  0.  -0.1],-8.96397,-7.0486093,-6.88667,0.1724124,0.25979123,0.2687954
22,[ 8.099998 21.700003 27.300001],[ 0.1 -0.1  0.1],-9.065836,-3.6664326,-9.440434,0.16864014,0.5159036,0.15542711
23,[ 8.199999 21.700003 27.400002],[0.1 0.  0.1],-12.814126,-10.266366,-3.7725377,0.073560245,0.12968,0.5053968
24,[ 8.099998 21.600002 27.500002],[-0.1 -0.1  0.1],-18.851776,-11.389239,-1.301936,0.01867171,0.101143435,0.7998996
25,[ 8.099998 21.600002 27.500002],[0. 0. 0.],-18.851776,-11.389239,-1.301936,0.01867171,0.101143435,0.7998996
26,[ 8.099998 21.700003 27.600002],[0.  0.1 0.1],-11.638501,-12.916242,-2.3481722,0.09568483,0.07189259,0.6620671
27,[ 8.199999 21.700003 27.600002],[0.1 0.  0. ],-17.814623,-8.5916,-1.6501149,0.023667056,0.186888,0.7518009
28,[ 8.099998 21.700003 27.600002],[-0.1  0.   0. ],-11.638501,-12.916242,-2.3481722,0.09568483,0.07189259,0.6620671
29,[ 8.099998 21.800003 27.700003],[0.  0.1 0.1],-9.634477,-5.1611533,-4.3669877,0.14897427,0.38372746,0.4497974
30,[ 7.9999986 21.900003  27.600002 ],[-0.1  0.1 -0.1],-11.015219,-5.948501,-3.6320105,0.109902054,0.32675013,0.51935095
31,[ 7.9999986 22.000004  27.600002 ],[0.  0.1 0. ],-16.615475,-7.421811,-6.311695,0.031112561,0.24008045,0.3030997
32,[ 7.9999986 22.100004  27.500002 ],[ 0.   0.1 -0.1],-15.647511,-7.6694674,-1.5227938,0.038777024,0.22776884,0.76912844
33,[ 7.8999987 22.000004  27.400002 ],[-0.1 -0.1 -0.1],-16.43501,-5.284016,-3.663315,0.032417916,0.37429848,0.51621497
34,[ 7.8999987 22.100004  27.300001 ],[ 0.   0.1 -0.1],-8.9258,-5.9136024,-6.2624354,0.17384622,0.3291072,0.30621484
35,[ 7.7999988 22.100004  27.400002 ],[-0.1  0.   0.1],-8.667663,-6.8049316,-4.2504735,0.18384145,0.27344716,0.460267
36,[ 7.8999987 22.200005  27.500002 ],[0.1 0.1 0.1],-8.568916,-5.4031596,-5.453237,0.18780573,0.3653493,0.36164427
37,[ 7.9999986 22.200005  27.400002 ],[ 0.1  0.  -0.1],-9.426349,-6.446558,-3.7676284,0.15590572,0.2947165,0.505879
38,[ 7.8999987 22.200005  27.300001 ],[-0.1  0.  -0.1],-8.883317,-8.107304,-2.6581008,0.17545529,0.20741983,0.6250254
39,[ 7.7999988 22.200005  27.400002 ],[-0.1  0.   0.1],-8.701976,-11.194674,-2.9463358,0.1824824,0.10561219,0.5920801
40,[ 7.699999 22.300005 27.500002],[-0.1  0.1  0.1],-15.151565,-10.998916,-5.739123,0.043397985,0.110299945,0.34112012
41,[ 7.699999 22.400005 27.600002],[0.  0.1 0.1],-20.381424,-7.831455,-2.9082613,0.013153795,0.22003405,0.5963501
42,[ 7.7999988 22.500006  27.500002 ],[ 0.1  0.1 -0.1],-14.858986,-7.1815443,-2.8692417,0.046374332,0.2526064,0.60075176
43,[ 7.8999987 22.600006  27.400002 ],[ 0.1  0.1 -0.1],-10.135823,-6.4229918,-7.550477,0.13345958,0.2961662,0.23360959
44,[ 7.7999988 22.700006  27.300001 ],[-0.1  0.1 -0.1],-7.5500927,-10.346288,-6.323433,0.23362873,0.12741677,0.3023617
45,[ 7.7999988 22.700006  27.2      ],[ 0.   0.  -0.1],-8.24025,-6.506769,-8.059326,0.20158343,0.29104167,0.20956431
46,[ 7.699999 22.700006 27.300001],[-0.1  0.   0.1],-10.031953,-7.7265744,-5.199899,0.1365417,0.2250138,0.38073188
47,[ 7.7999988 22.700006  27.300001 ],[0.1 0.  0. ],-7.5500927,-10.346288,-6.323433,0.23362873,0.12741677,0.3023617
48,[ 7.8999987 22.700006  27.2      ],[ 0.1  0.  -0.1],-7.462347,-6.454485,-7.9893465,0.23802418,0.2942303,0.21272941
49,[ 7.9999986 22.700006  27.2      ],[0.1 0.  0. ],-9.173143,-6.5303197,-3.660154,0.16475044,0.28961563,0.51653093
50,[ 7.8999987 22.800007  27.1      ],[-0.1  0.1 -0.1],-11.014963,-6.66447,-4.349306,0.10990827,0.28161216,0.4513731
1,[ 8.5 21.  26.9],[ 0.   0.  -0.1],-8.435525,-8.550908,-5.041324,0.19328786,0.18853723,0.39312294
2,[ 8.5 21.  27. ],[0.1 0.  0.1],-6.754228,-9.61955,-10.86517,0.2763695,0.14946154,0.113617234
3,[ 8.4 21.1 27. ],[-0.1  0.1  0. ],-18.60569,-7.112894,-1.7061914,0.019752748,0.2562938,0.74426436
4,[ 8.5 21.2 27.1],[0.1 0.1 0.1],-19.554947,-5.28697,-4.111621,0.01589583,0.37407422,0.4730133
5,[ 8.4 21.2 27. ],[-0.1  0.  -0.1],-12.911734,-8.832719,-7.7490444,0.07196557,0.17739004,0.2239382
6,[ 8.5 21.2 26.9],[ 0.1  0.  -0.1],-16.414059,-6.2935023,-9.543874,0.03257295,0.30424684,0.15195502
7,[ 8.5 21.2 27. ],[0.  0.  0.1],-19.316746,-5.3412004,-4.827397,0.01678687,0.36997947,0.41039416
8,[ 8.4 21.2 27. ],[-0.1  0.   0. ],-12.911734,-8.832719,-7.7490444,0.07196557,0.17739004,0.2239382
9,[ 8.5      21.300001 27.      ],[0.1 0.1 0. ],-12.042941,-6.4015384,-4.7235494,0.087428845,0.29749146,0.41901222
10,[ 8.5      21.400002 27.1     ],[0.  0.1 0.1],-9.838863,-12.504799,-0.7236014,0.14245269,0.078844815,0.8848129
11,[ 8.5      21.500002 27.2     ],[0.  0.1 0.1],-7.310281,-16.371334,-3.9021623,0.24582222,0.03289138,0.49280426
12,[ 8.5      21.400002 27.300001],[ 0.  -0.1  0.1],-9.614698,-6.0361075,-9.165735,0.14962015,0.32089928,0.1650163
13,[ 8.5      21.400002 27.400002],[0.  0.  0.1],-11.786618,-5.6235485,-4.938374,0.09257715,0.34929,0.40135413
14,[ 8.5      21.300001 27.400002],[ 0.  -0.1  0. ],-20.432262,-10.567437,-2.191405,0.01300143,0.121349484,0.6814523
15,[ 8.5      21.400002 27.400002],[0.1 0.1 0. ],-11.786618,-5.6235485,-4.938374,0.09257715,0.34929,0.40135413
16,[ 8.5      21.400002 27.500002],[0.1 0.  0.1],-13.466559,-6.1473713,-3.454829,0.06352181,0.31360343,0.53739923
17,[ 8.5      21.500002 27.400002],[ 0.1  0.1 -0.1],-9.29457,-6.72518,-3.0775607,0.16045128,0.27805635,0.5775531
18,[ 8.5      21.400002 27.300001],[ 0.1 -0.1 -0.1],-9.614698,-6.0361075,-9.165735,0.14962015,0.32089928,0.1650163
19,[ 8.5      21.300001 27.2     ],[ 0.1 -0.1 -0.1],-15.102473,-9.8474,-3.8969796,0.043883875,0.14218622,0.4933027
20,[ 8.5      21.400002 27.300001],[0.1 0.1 0.1],-9.614698,-6.0361075,-9.165735,0.14962015,0.32089928,0.1650163
21,[ 8.4      21.300001 27.300001],[-0.1 -0.1  0. ],-11.586419,-4.7529716,-9.303111,0.0968012,0.41655478,0.16015303
22,[ 8.5      21.300001 27.300001],[0.1 0.  0. ],-17.539299,-15.496138,-2.288506,0.0252026,0.040133506,0.6693934
23,[ 8.5      21.400002 27.300001],[0.  0.1 0. ],-9.614698,-6.0361075,-9.165735,0.14962015,0.32089928,0.1650163
24,[ 8.5      21.300001 27.300001],[ 0.  -0.1  0. ],-17.539299,-15.496138,-2.288506,0.0252026,0.040133506,0.6693934
25,[ 8.4      21.400002 27.400002],[-0.1  0.1  0.1],-8.865671,-6.9964685,-5.3262296,0.17612779,0.26265994,0.37110594
26,[ 8.299999 21.500002 27.500002],[-0.1  0.1  0.1],-10.542154,-6.781517,-1.466285,0.12202888,0.2747933,0.77691513
27,[ 8.4      21.500002 27.400002],[ 0.1  0.  -0.1],-8.092991,-10.706874,-3.3512504,0.2080575,0.11766736,0.54818785
28,[ 8.299999 21.500002 27.500002],[-0.1  0.   0.1],-10.542154,-6.781517,-1.466285,0.12202888,0.2747933,0.77691513
29,[ 8.299999 21.500002 27.500002],[0. 0. 0.],-10.542154,-6.781517,-1.466285,0.12202888,0.2747933,0.77691513
30,[ 8.299999 21.600002 27.400002],[ 0.   0.1 -0.1],-14.962634,-5.560043,-4.1099505,0.04529757,0.35385242,0.47316837
31,[ 8.299999 21.600002 27.500002],[0.  0.  0.1],-11.553329,-8.462259,-8.793725,0.09751716,0.19217722,0.17889473
32,[ 8.199999 21.500002 27.500002],[-0.1 -0.1  0. ],-10.803686,-9.999075,-3.4444282,0.11517418,0.13753138,0.53847456
33,[ 8.099998 21.400002 27.400002],[-0.1 -0.1 -0.1],-11.550175,-6.164469,-2.6345954,0.09758563,0.3124955,0.62777555
34,[ 8.099998 21.400002 27.300001],[ 0.   0.  -0.1],-10.345951,-6.4936357,-8.945548,0.1274262,0.29183987,0.1731031
35,[ 8.199999 21.400002 27.2     ],[ 0.1  0.  -0.1],-9.608335,-5.171983,-5.87678,0.14982851,0.38288823,0.33161077
36,[ 8.199999 21.500002 27.1     ],[ 0.   0.1 -0.1],-17.947838,-7.7260594,-1.0668994,0.02295783,0.22503853,0.83364797
37,[ 8.299999 21.500002 27.2     ],[0.1 0.  0.1],-10.280225,-8.668278,-4.692928,0.12928474,0.18381707,0.42158297
38,[ 8.199999 21.400002 27.2     ],[-0.1 -0.1  0. ],-9.608335,-5.171983,-5.87678,0.14982851,0.38288823,0.33161077
39,[ 8.099998 21.500002 27.2     ],[-0.1  0.1  0. ],-20.532269,-6.355075,-3.540894,0.01270671,0.3003802,0.52856857
40,[ 7.9999986 21.400002  27.1      ],[-0.1 -0.1 -0.1],-19.924383,-8.017104,-1.632713,0.014606079,0.21146876,0.75415146
41,[ 7.8999987 21.500002  27.2      ],[-0.1  0.1  0.1],-10.749378,-4.8766413,-6.2450337,0.11656638,0.40636125,0.30732203
42,[ 7.8999987 21.400002  27.300001 ],[ 0.  -0.1  0.1],-20.640108,-6.794286,-2.8848643,0.012396413,0.27405846,0.59898627
43,[ 7.7999988 21.500002  27.300001 ],[-0.1  0.1  0. ],-8.271614,-6.590389,-8.635143,0.20022902,0.28600675,0.18513827
44,[ 7.8999987 21.600002  27.400002 ],[0.1 0.1 0.1],-8.695245,-6.5646353,-5.902572,0.18274836,0.28754908,0.32985547
45,[ 7.8999987 21.500002  27.500002 ],[ 0.  -0.1  0.1],-15.115977,-15.680273,-1.3028136,0.04374974,0.038489364,0.7997755
46,[ 7.7999988 21.500002  27.400002 ],[-0.1  0.  -0.1],-10.410053,-9.576965,-2.0563858,0.12563813,0.15085979,0.6985015
47,[ 7.7999988 21.400002  27.500002 ],[ 0.  -0.1  0.1],-17.139345,-13.497771,-5.7517753,0.027610762,0.063076735,0.34023613
48,[ 7.699999 21.300001 27.600002],[-0.1 -0.1  0.1],-21.464687,-8.096346,-1.2739178,0.010260372,0.20790786,0.80386823
49,[ 7.699999 21.400002 27.700003],[0.  0.1 0.1],-15.089261,-11.525345,-4.77407,0.044015497,0.09812656,0.41480032
50,[ 7.599999 21.400002 27.600002],[-0.1  0.  -0.1],-10.199441,-4.9151316,-6.969015,0.1316047,0.40323296,0.26418185
1,[ 8.5 21.  27.1],[0.1 0.  0.1],-7.497845,-9.364661,-5.657211,0.23623687,0.15801822,0.34689268
2,[ 8.4 21.  27.1],[-0.1  0.   0. ],-9.235841,-6.2242165,-7.3155413,0.16251734,0.3086515,0.24554864
3,[ 8.4 21.  27.1],[ 0.  -0.1  0. ],-9.235841,-6.2242165,-7.3155413,0.16251734,0.3086515,0.24554864
4,[ 8.5 21.  27.2],[ 0.1 -0.1  0.1],-9.434478,-6.8813586,-2.1528122,0.15562938,0.26909542,0.68629193
5,[ 8.5 21.  27.1],[ 0.  -0.1 -0.1],-7.497845,-9.364661,-5.657211,0.23623687,0.15801822,0.34689268
6,[ 8.5 21.  27. ],[ 0.1  0.  -0.1],-6.754228,-9.61955,-10.86517,0.2763695,0.14946154,0.113617234
7,[ 8.5 21.  27.1],[0.1 0.  0.1],-7.497845,-9.364661,-5.657211,0.23623687,0.15801822,0.34689268
8,[ 8.5 21.  27. ],[ 0.1 -0.1 -0.1],-6.754228,-9.61955,-10.86517,0.2763695,0.14946154,0.113617234
9,[ 8.5 21.  27. ],[ 0.  -0.1  0. ],-6.754228,-9.61955,-10.86517,0.2763695,0.14946154,0.113617234
10,[ 8.4 21.  27.1],[-0.1 -0.1  0.1],-9.235841,-6.2242165,-7.3155413,0.16251734,0.3086515,0.24554864
11,[ 8.5 21.1 27.2],[0.1 0.1 0.1],-9.072366,-8.662476,-8.401331,0.16840096,0.18404782,0.19471703
12,[ 8.5 21.  27.2],[ 0.  -0.1  0. ],-9.434478,-6.8813586,-2.1528122,0.15562938,0.26909542,0.68629193
13,[ 8.5 21.  27.1],[ 0.1  0.  -0.1],-7.497845,-9.364661,-5.657211,0.23623687,0.15801822,0.34689268
14,[ 8.4 21.1 27.1],[-0.1  0.1  0. ],-16.659037,-8.617252,-1.7904803,0.030805357,0.18585527,0.73304474
15,[ 8.299999 21.       27.1     ],[-0.1 -0.1  0. ],-13.174019,-6.9722958,-4.57643,0.06784545,0.26399955,0.43148792
16,[ 8.199999 21.1      27.2     ],[-0.1  0.1  0.1],-15.821131,-17.444416,-0.25759375,0.037276816,0.025754297,0.95784897
17,[ 8.299999 21.2      27.300001],[0.1 0.1 0.1],-14.044209,-11.452302,-3.4606647,0.055761363,0.09973465,0.5367967
18,[ 8.299999 21.1      27.400002],[ 0.  -0.1  0.1],-15.826587,-6.7873983,-9.538096,0.03723056,0.27445465,0.15214695
19,[ 8.4      21.       27.500002],[ 0.1 -0.1  0.1],-8.900026,-5.7326136,-4.3278127,0.1748207,0.34157568,0.45329475
20,[ 8.4      21.       27.500002],[ 0.  -0.1  0. ],-8.900026,-5.7326136,-4.3278127,0.1748207,0.34157568,0.45329475
21,[ 8.4      21.       27.600002],[0.  0.  0.1],-7.7438655,-3.9086602,-11.467629,0.22418557,0.49218008,0.09939517
22,[ 8.299999 21.       27.700003],[-0.1 -0.1  0.1],-9.054473,-4.092661,-6.397007,0.16905703,0.47477677,0.29777214
23,[ 8.199999 21.       27.600002],[-0.1  0.  -0.1],-12.253236,-8.860718,-1.5017418,0.083413266,0.17631698,0.7720223
24,[ 8.199999 21.       27.500002],[ 0.  -0.1 -0.1],-12.707654,-7.6031766,-3.5051746,0.0753391,0.23100594,0.53221893
25,[ 8.099998 21.       27.600002],[-0.1 -0.1  0.1],-17.704187,-7.066228,-1.2986056,0.024271594,0.25882837,0.80037045
26,[ 8.099998 21.       27.700003],[0.  0.  0.1],-14.73361,-6.998575,-3.4441683,0.047710385,0.26254335,0.53850156
27,[ 8.099998 21.       27.800003],[0.  0.  0.1],-12.147424,-8.289546,-5.542,0.08541086,0.19945846,0.35515818
28,[ 7.9999986 21.        27.900003 ],[-0.1 -0.1  0.1],-16.18792,-10.689286,-3.6946337,0.034293376,0.118125856,0.5130934
29,[ 7.9999986 21.1       27.900003 ],[0.  0.1 0. ],-17.316029,-11.888013,-1.9840348,0.026520066,0.09050643,0.7077731
30,[ 8.099998 21.2      28.000004],[0.1 0.1 0.1],-16.792583,-14.119879,0.09119856,0.029882,0.05481626,1.0152272
31,[ 8.099998 21.1      28.000004],[ 0.  -0.1  0. ],-17.11168,-8.496807,-4.9407406,0.027785549,0.19075094,0.40116325
32,[ 7.9999986 21.1       28.000004 ],[-0.1  0.   0. ],-20.665903,-8.511071,-0.8566032,0.012323262,0.19016498,0.86472565
33,[ 8.099998 21.       28.100004],[ 0.1 -0.1  0.1],-9.928954,-9.763219,-2.3368714,0.13966501,0.14483403,0.66344994
34,[ 8.099998 21.1      28.000004],[ 0.   0.1 -0.1],-17.11168,-8.496807,-4.9407406,0.027785549,0.19075094,0.40116325
35,[ 7.9999986 21.1       27.900003 ],[-0.1  0.  -0.1],-17.316029,-11.888013,-1.9840348,0.026520066,0.09050643,0.7077731
